,Feature,num_feat_genes,num_feat_ids,GO,term,class,p,p_corr,n_genes,n_study,n_go,study_geneIDs
91,Cells_Intensity_IntegratedIntensityEdge_Phalloidin,253,225,GO:0005759,mitochondrial matrix,cellular_component,1.5996548606723462e-10,1.390899901354605e-07,24,223,381,"{55168, 84545, 29088, 51650, 64968, 51116, 51021, 55278, 28977, 56945, 64949, 51318, 118487, 11222, 26589, 84311}"
92,Cells_Intensity_IntegratedIntensityEdge_Phalloidin,253,225,GO:0005763,mitochondrial small ribosomal subunit,cellular_component,3.8375846173679654e-10,2.224519883200964e-07,9,223,32,"{55168, 84545, 29088, 51650, 64968, 51116, 51021, 55278, 28977, 56945, 64949, 51318, 118487, 11222, 26589, 84311}"
93,Cells_Intensity_IntegratedIntensityEdge_Phalloidin,253,225,GO:0005743,mitochondrial inner membrane,cellular_component,3.6300775050796843e-09,1.3712934530686675e-06,24,223,454,"{55168, 84545, 29088, 51650, 64968, 51116, 51021, 55278, 28977, 56945, 64949, 51318, 118487, 11222, 26589, 84311}"
94,Cells_Intensity_IntegratedIntensityEdge_Phalloidin,253,225,GO:0005654,nucleoplasm,cellular_component,3.9427643849012865e-09,1.3712934530686675e-06,90,223,3887,"{55168, 84545, 29088, 51650, 64968, 51116, 51021, 55278, 28977, 56945, 64949, 51318, 118487, 11222, 26589, 84311}"
95,Cells_Intensity_IntegratedIntensityEdge_WGA,247,212,GO:0005654,nucleoplasm,cellular_component,1.990845567273459e-09,3.4620804414885453e-06,85,204,3887,"{9733, 7175, 7182, 10262, 51747, 51755, 6189, 26173, 4172, 4174, 6222, 5713, 23636, 2135, 6749, 8295, 6774, 1655, 58490, 3199, 10902, 5291, 54971, 4796, 9918, 8896, 4802, 10445, 23248, 134353, 8914, 7385, 8409, 53981, 9439, 25836, 9453, 79084, 2288, 9968, 7421, 5889, 8453, 6923, 10523, 1819, 6428, 5422, 5424, 79677, 5439, 84296, 23368, 25930, 10073, 5983, 5985, 55656, 55660, 10607, 7543, 892, 10112, 10116, 902, 80263, 2967, 1432, 29079, 154007, 85403, 5537, 11169, 7090, 51639, 11198, 51659, 27107, 84967, 490, 6634, 3566, 10236, 286205, 1022}"
96,Cells_Intensity_StdIntensityEdge_Phalloidin,176,163,GO:0032543,mitochondrial translation,biological_process,2.234078023544958e-21,2.6672657523103255e-17,20,161,94,"{55173, 54534, 78988, 55052, 29074, 64928, 29088, 6182, 6183, 26024, 51116, 63931, 60488, 64968, 51021, 64979, 54998, 84311, 65003, 55037}"
97,Cells_Intensity_StdIntensityEdge_Phalloidin,176,163,GO:0009060,aerobic respiration,biological_process,9.630546650002677e-10,5.748954822719098e-06,10,161,66,"{55173, 54534, 78988, 55052, 29074, 64928, 29088, 6182, 6183, 26024, 51116, 63931, 60488, 64968, 51021, 64979, 54998, 84311, 65003, 55037}"
98,Cells_Intensity_StdIntensityEdge_Phalloidin,176,163,GO:0005739,mitochondrion,cellular_component,6.335846735501875e-23,1.101803747303776e-19,56,161,1367,"{55173, 54534, 78988, 55052, 29074, 64928, 29088, 6182, 6183, 26024, 51116, 63931, 60488, 64968, 51021, 64979, 54998, 84311, 65003, 55037}"
99,Cells_Intensity_StdIntensityEdge_Phalloidin,176,163,GO:0005743,mitochondrial inner membrane,cellular_component,1.1329127708740965e-16,9.850676542750269e-14,29,161,454,"{55173, 54534, 78988, 55052, 29074, 64928, 29088, 6182, 6183, 26024, 51116, 63931, 60488, 64968, 51021, 64979, 54998, 84311, 65003, 55037}"
100,Cells_Intensity_StdIntensityEdge_Phalloidin,176,163,GO:0005759,mitochondrial matrix,cellular_component,1.3275741683460425e-13,7.695504929179227e-11,24,161,381,"{55173, 54534, 78988, 55052, 29074, 64928, 29088, 6182, 6183, 26024, 51116, 63931, 60488, 64968, 51021, 64979, 54998, 84311, 65003, 55037}"
101,Cells_Intensity_StdIntensityEdge_Phalloidin,176,163,GO:0005762,mitochondrial large ribosomal subunit,cellular_component,8.308857805650049e-12,3.612275931006359e-09,11,161,56,"{55173, 54534, 78988, 55052, 29074, 64928, 29088, 6182, 6183, 26024, 51116, 63931, 60488, 64968, 51021, 64979, 54998, 84311, 65003, 55037}"
102,Cells_Intensity_StdIntensityEdge_Phalloidin,176,163,GO:0005763,mitochondrial small ribosomal subunit,cellular_component,2.0812990479434094e-11,7.238758088747177e-09,9,161,32,"{55173, 54534, 78988, 55052, 29074, 64928, 29088, 6182, 6183, 26024, 51116, 63931, 60488, 64968, 51021, 64979, 54998, 84311, 65003, 55037}"
103,Cells_Intensity_StdIntensityEdge_Phalloidin,176,163,GO:0003723,RNA binding,molecular_function,1.6532736302552202e-12,7.223152490585057e-09,43,161,1389,"{55173, 54534, 78988, 55052, 29074, 64928, 29088, 6182, 6183, 26024, 51116, 63931, 60488, 64968, 51021, 64979, 54998, 84311, 65003, 55037}"
104,Cells_Intensity_StdIntensityEdge_Phalloidin,176,163,GO:0003735,structural constituent of ribosome,molecular_function,6.734826648614016e-11,1.4712228813897317e-07,15,161,178,"{55173, 54534, 78988, 55052, 29074, 64928, 29088, 6182, 6183, 26024, 51116, 63931, 60488, 64968, 51021, 64979, 54998, 84311, 65003, 55037}"
105,Cells_Neighbors_FirstClosestDistance_Adjacent,29,29,GO:0005885,Arp2/3 protein complex,cellular_component,1.1238944197095787e-09,1.9544523958749574e-06,4,29,9,"{10096, 10097, 10109, 10093}"
106,Cells_Neighbors_SecondClosestDistance_Adjacent,29,26,GO:0071162,CMG complex,cellular_component,1.8500914187726597e-09,3.217308977245655e-06,4,26,11,"{4171, 4172, 9837, 4174}"
107,Cells_Neighbors_SecondClosestDistance_Adjacent,29,26,GO:0017116,single-stranded DNA helicase activity,molecular_function,1.19425991336776e-10,5.217721561503743e-07,5,26,20,"{4171, 4172, 9837, 4174}"
108,Cells_RadialDistribution_FracAtD_Mito_1of4,33,31,GO:0042274,ribosomal small subunit biogenesis,biological_process,6.377819933808517e-11,7.614479218973989e-07,7,31,72,"{84128, 6208, 10607, 51602, 65083, 9277, 5822}"
109,Cells_RadialDistribution_FracAtD_Mito_1of4,33,31,GO:0032040,small-subunit processome,cellular_component,9.002333583876356e-15,1.565505810236098e-11,9,31,74,"{84128, 6208, 10607, 51602, 65083, 9277, 5822}"
110,Cells_RadialDistribution_FracAtD_mito_tubeness_16of16,328,267,GO:1900264,positive regulation of DNA-directed DNA polymerase activity,biological_process,5.118291286095554e-10,6.110727966469483e-06,7,264,13,"{11232, 79075, 54921, 51659, 9837, 5982, 5983}"
111,Cells_RadialDistribution_FracAtD_mito_tubeness_16of20,259,227,GO:0042274,ribosomal small subunit biogenesis,biological_process,1.8751957134254515e-15,2.2387961622586466e-11,16,221,72,"{84128, 55226, 10885, 56902, 9790, 4809, 5822, 6223, 10607, 6193, 8602, 55127, 92856, 57050, 6206, 25983}"
112,Cells_RadialDistribution_FracAtD_mito_tubeness_16of20,259,227,GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",biological_process,2.8081294427495247e-11,1.6763128708493288e-07,9,221,27,"{84128, 55226, 10885, 56902, 9790, 4809, 5822, 6223, 10607, 6193, 8602, 55127, 92856, 57050, 6206, 25983}"
113,Cells_RadialDistribution_FracAtD_mito_tubeness_16of20,259,227,GO:0032040,small-subunit processome,cellular_component,1.5091587494149314e-19,2.6244270652325657e-16,19,221,74,"{84128, 55226, 10885, 56902, 9790, 4809, 5822, 6223, 10607, 6193, 8602, 55127, 92856, 57050, 6206, 25983}"
114,Cells_RadialDistribution_FracAtD_mito_tubeness_16of20,259,227,GO:0005654,nucleoplasm,cellular_component,3.885841603531379e-10,3.378739274270534e-07,92,221,3887,"{84128, 55226, 10885, 56902, 9790, 4809, 5822, 6223, 10607, 6193, 8602, 55127, 92856, 57050, 6206, 25983}"
115,Cells_RadialDistribution_FracAtD_mito_tubeness_16of20,259,227,GO:0005730,nucleolus,cellular_component,2.7340203375963896e-09,1.584820455693374e-06,35,221,1357,"{84128, 55226, 10885, 56902, 9790, 4809, 5822, 6223, 10607, 6193, 8602, 55127, 92856, 57050, 6206, 25983}"
116,Cells_RadialDistribution_FracAtD_mito_tubeness_16of20,259,227,GO:0003723,RNA binding,molecular_function,6.384545072614738e-12,2.7894077422253792e-08,51,221,1389,"{84128, 55226, 10885, 56902, 9790, 4809, 5822, 6223, 10607, 6193, 8602, 55127, 92856, 57050, 6206, 25983}"
117,Cells_RadialDistribution_FracAtD_mito_tubeness_20of20,285,257,GO:1900264,positive regulation of DNA-directed DNA polymerase activity,biological_process,3.594890959017963e-10,4.291940315971546e-06,7,251,13,"{5985, 84296, 54921, 9837, 64785, 5982, 5983}"
118,Cells_RadialDistribution_FracAtD_mito_tubeness_20of20,285,257,GO:0005654,nucleoplasm,cellular_component,1.6545262152874977e-11,2.8772210883849584e-08,105,251,3887,"{5985, 84296, 54921, 9837, 64785, 5982, 5983}"
119,Cells_RadialDistribution_FracAtD_mito_tubeness_7of16,91,83,GO:0016020,membrane,cellular_component,1.0101331380111886e-09,1.756621527001457e-06,38,82,3254,"{51202, 7428, 29959, 81671, 6538, 9611, 122509, 9361, 283537, 6135, 3611, 56993, 11052, 1452, 645426, 6203, 57406, 832, 1603, 10189, 4174, 10959, 10452, 25813, 84318, 57696, 283234, 9188, 3688, 10730, 5228, 23020, 8303, 26354, 91252, 5879, 6520, 378}"
120,Cells_RadialDistribution_FracAtD_mito_tubeness_8of20,85,73,GO:0042274,ribosomal small subunit biogenesis,biological_process,3.275188744599414e-11,3.9102478421772406e-07,9,73,72,"{10171, 56902, 6217, 10607, 6193, 6229, 55226, 65083, 11103}"
121,Cells_RadialDistribution_FracAtD_mito_tubeness_8of20,85,73,GO:0032040,small-subunit processome,cellular_component,3.7294682436328683e-11,6.485545275677558e-08,9,73,74,"{10171, 56902, 6217, 10607, 6193, 6229, 55226, 65083, 11103}"
122,Cells_RadialDistribution_FracAtD_mito_tubeness_9of20,271,227,GO:0042274,ribosomal small subunit biogenesis,biological_process,2.4409265923497027e-10,2.91422225860631e-06,12,221,72,"{91582, 4869, 10171, 6217, 6223, 57647, 6194, 6229, 23160, 55226, 6203, 5822}"
123,Cells_RadialDistribution_FracAtD_mito_tubeness_9of20,271,227,GO:0032040,small-subunit processome,cellular_component,9.947863757139998e-13,1.7299335073666457e-09,14,221,74,"{91582, 4869, 10171, 6217, 6223, 57647, 6194, 6229, 23160, 55226, 6203, 5822}"
124,Cells_RadialDistribution_FracAtD_mito_tubeness_9of20,271,227,GO:0005730,nucleolus,cellular_component,7.347923580955192e-10,6.38901955364054e-07,36,221,1357,"{91582, 4869, 10171, 6217, 6223, 57647, 6194, 6229, 23160, 55226, 6203, 5822}"
125,Cells_RadialDistribution_FracAtD_mito_tubeness_9of20,271,227,GO:0003723,RNA binding,molecular_function,1.7843082020517858e-12,7.795642534764253e-09,52,221,1389,"{91582, 4869, 10171, 6217, 6223, 57647, 6194, 6229, 23160, 55226, 6203, 5822}"
126,Cells_RadialDistribution_MeanFrac_mito_tubeness_20of20,291,253,GO:0005654,nucleoplasm,cellular_component,4.2064355960737505e-09,5.272773516701439e-06,98,249,3887,"{1025, 55813, 6672, 10262, 27161, 11315, 5694, 5700, 4172, 4173, 4174, 84060, 6749, 5725, 8289, 9837, 2171, 8318, 9344, 51340, 3726, 3226, 55971, 6829, 7347, 6839, 54971, 10436, 27332, 81608, 54984, 27339, 10445, 134353, 8405, 9439, 9441, 65260, 144108, 9968, 169714, 9467, 8453, 11017, 6923, 80145, 83732, 23322, 10016, 5925, 10535, 11051, 25900, 5425, 5426, 5430, 5431, 5439, 348995, 84296, 25930, 25942, 23383, 5977, 5983, 22880, 865, 144233, 1387, 51564, 55666, 80758, 891, 10623, 25983, 51586, 3981, 2960, 1432, 5531, 23451, 5537, 11169, 9126, 1960, 7596, 5558, 29117, 56254, 11198, 4552, 7625, 245711, 11218, 2002, 84967, 6119, 54780}"
127,Cells_RadialDistribution_MeanFrac_mito_tubeness_20of20,291,253,GO:0071162,CMG complex,cellular_component,6.064144355033282e-09,5.272773516701439e-06,6,249,11,"{1025, 55813, 6672, 10262, 27161, 11315, 5694, 5700, 4172, 4173, 4174, 84060, 6749, 5725, 8289, 9837, 2171, 8318, 9344, 51340, 3726, 3226, 55971, 6829, 7347, 6839, 54971, 10436, 27332, 81608, 54984, 27339, 10445, 134353, 8405, 9439, 9441, 65260, 144108, 9968, 169714, 9467, 8453, 11017, 6923, 80145, 83732, 23322, 10016, 5925, 10535, 11051, 25900, 5425, 5426, 5430, 5431, 5439, 348995, 84296, 25930, 25942, 23383, 5977, 5983, 22880, 865, 144233, 1387, 51564, 55666, 80758, 891, 10623, 25983, 51586, 3981, 2960, 1432, 5531, 23451, 5537, 11169, 9126, 1960, 7596, 5558, 29117, 56254, 11198, 4552, 7625, 245711, 11218, 2002, 84967, 6119, 54780}"
128,Cells_RadialDistribution_RadialCV_Phalloidin_2of4,169,149,GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",biological_process,9.737994171048468e-12,1.1626191240814767e-07,10,146,46,"{4704, 4710, 4713, 4714, 374291, 4723, 4695, 4728, 4698, 4702}"
129,Cells_RadialDistribution_RadialCV_Phalloidin_2of4,169,149,GO:0042776,proton motive force-driven mitochondrial ATP synthesis,biological_process,3.606014365657975e-11,2.1526102755795283e-07,10,146,64,"{4704, 4710, 4713, 4714, 374291, 4723, 4695, 4728, 4698, 4702}"
130,Cells_RadialDistribution_RadialCV_Phalloidin_2of4,169,149,GO:0009060,aerobic respiration,biological_process,3.6860397966681423e-10,1.4669209710806983e-06,10,146,66,"{4704, 4710, 4713, 4714, 374291, 4723, 4695, 4728, 4698, 4702}"
131,Cells_RadialDistribution_RadialCV_Phalloidin_2of4,169,149,GO:0005747,mitochondrial respiratory chain complex I,cellular_component,1.9176340944840792e-11,3.334765690307814e-08,10,146,49,"{4704, 4710, 4713, 4714, 374291, 4723, 4695, 4728, 4698, 4702}"
132,Cells_RadialDistribution_RadialCV_Phalloidin_2of4,169,149,GO:1902495,transmembrane transporter complex,cellular_component,4.817143720539457e-10,4.188506465009058e-07,6,146,13,"{4704, 4710, 4713, 4714, 374291, 4723, 4695, 4728, 4698, 4702}"
133,Cells_RadialDistribution_RadialCV_Phalloidin_2of4,169,149,GO:0030687,"preribosome, large subunit precursor",cellular_component,9.247591760774679e-09,5.360520690662389e-06,6,146,18,"{4704, 4710, 4713, 4714, 374291, 4723, 4695, 4728, 4698, 4702}"
134,Cells_RadialDistribution_RadialCV_Phalloidin_2of4,169,149,GO:0008137,NADH dehydrogenase (ubiquinone) activity,molecular_function,2.7849958139759075e-12,1.2167646711260739e-08,10,146,41,"{4704, 4710, 4713, 4714, 374291, 4723, 4695, 4728, 4698, 4702}"
135,Cells_RadialDistribution_RadialCV_Phalloidin_3of4,360,305,GO:0032543,mitochondrial translation,biological_process,1.152856884437614e-13,1.3763958343300673e-09,18,300,94,"{64928, 51650, 63875, 740, 54148, 28998, 6183, 57129, 7818, 65003, 51116, 55278, 56945, 9553, 51318, 84311, 51642, 55037}"
136,Cells_RadialDistribution_RadialCV_Phalloidin_3of4,360,305,GO:0005743,mitochondrial inner membrane,cellular_component,5.1005852091786155e-11,7.27012743014461e-08,31,300,454,"{64928, 51650, 63875, 740, 54148, 28998, 6183, 57129, 7818, 65003, 51116, 55278, 56945, 9553, 51318, 84311, 51642, 55037}"
137,Cells_RadialDistribution_RadialCV_Phalloidin_3of4,360,305,GO:0005739,mitochondrion,cellular_component,8.361273640189316e-11,7.27012743014461e-08,58,300,1367,"{64928, 51650, 63875, 740, 54148, 28998, 6183, 57129, 7818, 65003, 51116, 55278, 56945, 9553, 51318, 84311, 51642, 55037}"
138,Cells_RadialDistribution_RadialCV_Phalloidin_3of4,360,305,GO:0005762,mitochondrial large ribosomal subunit,cellular_component,4.424841817732771e-10,2.5649333070124296e-07,12,300,56,"{64928, 51650, 63875, 740, 54148, 28998, 6183, 57129, 7818, 65003, 51116, 55278, 56945, 9553, 51318, 84311, 51642, 55037}"
139,Cells_RadialDistribution_RadialCV_Phalloidin_3of4,360,305,GO:0005761,mitochondrial ribosome,cellular_component,5.676539443259476e-09,2.467875522957057e-06,8,300,23,"{64928, 51650, 63875, 740, 54148, 28998, 6183, 57129, 7818, 65003, 51116, 55278, 56945, 9553, 51318, 84311, 51642, 55037}"
140,Cells_RadialDistribution_RadialCV_Phalloidin_3of4,360,305,GO:0003723,RNA binding,molecular_function,1.8476655012610045e-13,8.072450575009329e-10,65,300,1389,"{64928, 51650, 63875, 740, 54148, 28998, 6183, 57129, 7818, 65003, 51116, 55278, 56945, 9553, 51318, 84311, 51642, 55037}"
141,Cells_RadialDistribution_RadialCV_Phalloidin_4of4,403,337,GO:0032543,mitochondrial translation,biological_process,6.9116250907857546e-12,8.251789195889113e-08,17,330,94,"{29088, 63875, 10884, 54948, 6182, 26024, 64968, 92170, 78988, 65005, 55052, 51021, 29074, 54998, 65080, 63931, 116540}"
142,Cells_RadialDistribution_RadialCV_Phalloidin_4of4,403,337,GO:0005739,mitochondrion,cellular_component,7.216235277787611e-12,1.2549033148072654e-08,64,330,1367,"{29088, 63875, 10884, 54948, 6182, 26024, 64968, 92170, 78988, 65005, 55052, 51021, 29074, 54998, 65080, 63931, 116540}"
143,Cells_RadialDistribution_RadialCV_WGA_2of4,73,68,GO:1902495,transmembrane transporter complex,cellular_component,8.239697501410159e-10,1.4328833954952266e-06,5,66,13,"{9550, 527, 528, 533, 51382}"
144,Cells_RadialDistribution_RadialCV_WGA_2of4,73,68,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",molecular_function,2.8968445573351716e-10,1.2656313870997365e-06,6,66,24,"{9550, 527, 528, 533, 51382}"
145,Cells_RadialDistribution_RadialCV_WGA_3of4,101,86,GO:0005765,lysosomal membrane,cellular_component,1.1759443328104682e-09,2.0449671947574043e-06,14,85,352,"{4864, 51622, 55207, 221960, 201163, 526, 527, 528, 9550, 9043, 533, 51382, 3799, 55737}"
146,Cells_RadialDistribution_RadialCV_WGA_3of4,101,86,GO:1902495,transmembrane transporter complex,cellular_component,3.003131017687794e-09,2.611222419879537e-06,5,85,13,"{4864, 51622, 55207, 221960, 201163, 526, 527, 528, 9550, 9043, 533, 51382, 3799, 55737}"
147,Cells_RadialDistribution_RadialCV_WGA_3of4,101,86,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",molecular_function,1.3716362600986364e-09,5.992678820370943e-06,6,85,24,"{4864, 51622, 55207, 221960, 201163, 526, 527, 528, 9550, 9043, 533, 51382, 3799, 55737}"
148,Cells_RadialDistribution_RadialCV_mito_tubeness_12of20,39,35,GO:0032040,small-subunit processome,cellular_component,1.7784993996704283e-10,3.0928104560268745e-07,7,35,74,"{84128, 84294, 79050, 6223, 27292, 9277, 5822}"
149,Cells_Texture_AngularSecondMoment_ConA_10_01_256,31,31,GO:0006488,dolichol-linked oligosaccharide biosynthetic process,biological_process,2.1125569070571136e-13,2.522181691335488e-09,6,30,16,"{8813, 79087, 56052, 79796, 9526, 85365}"
150,Cells_Texture_AngularSecondMoment_Mito_10_03_256,50,48,GO:0042274,ribosomal small subunit biogenesis,biological_process,1.2618858482181202e-16,1.5065655141876138e-12,11,48,72,"{6209, 51077, 55781, 88745, 5822, 64434, 8602, 10171, 9277, 9790, 102724159}"
151,Cells_Texture_AngularSecondMoment_Mito_10_03_256,50,48,GO:0000480,"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",biological_process,1.1338963198534626e-11,6.768794081365245e-08,5,48,8,"{6209, 51077, 55781, 88745, 5822, 64434, 8602, 10171, 9277, 9790, 102724159}"
152,Cells_Texture_AngularSecondMoment_Mito_10_03_256,50,48,GO:0000447,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",biological_process,5.0795194480475827e-11,2.021479423008003e-07,5,48,10,"{6209, 51077, 55781, 88745, 5822, 64434, 8602, 10171, 9277, 9790, 102724159}"
153,Cells_Texture_AngularSecondMoment_Mito_10_03_256,50,48,GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",biological_process,9.368547261950522e-11,2.7962771440106824e-07,6,48,27,"{6209, 51077, 55781, 88745, 5822, 64434, 8602, 10171, 9277, 9790, 102724159}"
154,Cells_Texture_AngularSecondMoment_Mito_10_03_256,50,48,GO:0032040,small-subunit processome,cellular_component,3.915197870212229e-11,6.808529096299066e-08,8,48,74,"{6209, 51077, 55781, 88745, 5822, 64434, 8602, 10171, 9277, 9790, 102724159}"
155,Cells_Texture_AngularSecondMoment_Mito_10_03_256,50,48,GO:0003723,RNA binding,molecular_function,3.10046223563848e-11,1.3545919507504518e-07,21,48,1389,"{6209, 51077, 55781, 88745, 5822, 64434, 8602, 10171, 9277, 9790, 102724159}"
156,Cells_Texture_AngularSecondMoment_Mito_20_00_256,170,148,GO:0042274,ribosomal small subunit biogenesis,biological_process,1.578931046146594e-12,1.8850857759944188e-08,12,144,72,"{6209, 10171, 6218, 10607, 5394, 6205, 11103, 8602, 65083, 27292, 9277, 102724159}"
157,Cells_Texture_AngularSecondMoment_Mito_20_00_256,170,148,GO:0032040,small-subunit processome,cellular_component,1.880155217727813e-12,3.2695899236286665e-09,12,144,74,"{6209, 10171, 6218, 10607, 5394, 6205, 11103, 8602, 65083, 27292, 9277, 102724159}"
158,Cells_Texture_AngularSecondMoment_Phalloidin_5_02_256,668,588,GO:0032543,mitochondrial translation,biological_process,8.996358115996612e-43,1.0740751954688355e-38,47,582,94,"{63875, 55173, 54534, 51081, 7818, 78988, 29074, 219927, 29088, 64928, 54948, 6183, 51116, 51373, 28973, 28977, 65080, 51642, 51258, 54460, 51264, 51650, 124995, 23107, 5188, 28998, 60488, 65993, 64968, 9801, 10573, 122704, 64979, 22868, 54998, 84311, 4701, 23395, 740, 65003, 55278, 90480, 65008, 56945, 84340, 51318, 55037}"
